Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,Train_AverageReturn,Train_StdReturn,Train_MaxReturn,Train_MinReturn,Train_AverageEpLen,Actor Loss,Train_EnvstepsSoFar,TimeSinceStart,Initial_DataCollection_AverageReturn,step
608.6667,400.7338,1000.0,58.0,608.6666666666666,888.3333,249.69424,1000.0,330.0,888.3333333333334,587.0723876953125,418639,274.25452518463135,,81
1000.0,0.0,1000.0,1000.0,1000.0,1000.0,0.0,1000.0,1000.0,1000.0,599.6007080078125,423639,277.4096167087555,,82
1000.0,0.0,1000.0,1000.0,1000.0,1000.0,0.0,1000.0,1000.0,1000.0,602.1610717773438,428639,280.67156958580017,,83
1000.0,0.0,1000.0,1000.0,1000.0,1000.0,0.0,1000.0,1000.0,1000.0,595.9696044921875,433639,283.96910643577576,,84
1000.0,0.0,1000.0,1000.0,1000.0,1000.0,0.0,1000.0,1000.0,1000.0,599.7080078125,438639,287.2144238948822,,85
1000.0,0.0,1000.0,1000.0,1000.0,1000.0,0.0,1000.0,1000.0,1000.0,608.118408203125,443639,290.4528098106384,,86
1000.0,0.0,1000.0,1000.0,1000.0,955.8333,98.75967,1000.0,735.0,955.8333333333334,580.7403564453125,449374,294.05098819732666,,87
1000.0,0.0,1000.0,1000.0,1000.0,880.1667,267.95547,1000.0,281.0,880.1666666666666,567.5755615234375,454655,297.4027364253998,,88
1000.0,0.0,1000.0,1000.0,1000.0,1000.0,0.0,1000.0,1000.0,1000.0,588.059814453125,459655,300.5921356678009,,89
1000.0,0.0,1000.0,1000.0,1000.0,1000.0,0.0,1000.0,1000.0,1000.0,592.213134765625,464655,303.7921242713928,,90
1000.0,0.0,1000.0,1000.0,1000.0,834.3333,370.4419,1000.0,6.0,834.3333333333334,595.9623413085938,469661,306.9994738101959,,91
1000.0,0.0,1000.0,1000.0,1000.0,1000.0,0.0,1000.0,1000.0,1000.0,590.0703125,474661,310.20925402641296,,92
1000.0,0.0,1000.0,1000.0,1000.0,1000.0,0.0,1000.0,1000.0,1000.0,597.9104614257812,479661,313.4318652153015,,93
1000.0,0.0,1000.0,1000.0,1000.0,1000.0,0.0,1000.0,1000.0,1000.0,585.0224609375,484661,316.6643977165222,,94
627.0,373.0,1000.0,254.0,627.0,1000.0,0.0,1000.0,1000.0,1000.0,586.193603515625,489661,319.99212622642517,,95
1000.0,0.0,1000.0,1000.0,1000.0,1000.0,0.0,1000.0,1000.0,1000.0,592.1643676757812,494661,323.17401456832886,,96
718.5,281.5,1000.0,437.0,718.5,1000.0,0.0,1000.0,1000.0,1000.0,589.2850952148438,499661,326.60561990737915,,97
395.33334,104.63375,510.0,257.0,395.3333333333333,1000.0,0.0,1000.0,1000.0,1000.0,590.7843017578125,504661,329.91270446777344,,98
272.25,127.54681,436.0,84.0,272.25,647.375,359.93643,1000.0,35.0,647.375,492.174560546875,509840,333.25543236732483,,99
