Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,Train_AverageReturn,Train_StdReturn,Train_MaxReturn,Train_MinReturn,Train_AverageEpLen,Actor Loss,Train_EnvstepsSoFar,TimeSinceStart,Initial_DataCollection_AverageReturn,step
-361.13855,16.86394,-337.30124,-373.70935,1000.0,-349.56424,53.27995,-285.15277,-447.5541,1000.0,-44.6436767578125,455000,394.7407946586609,,90
-352.2286,26.763796,-315.74432,-379.19562,1000.0,-361.4513,9.958529,-350.1875,-375.89294,1000.0,-45.97744369506836,460000,399.1099183559418,,91
-353.2443,31.522314,-309.52847,-382.66382,1000.0,-297.03644,66.10387,-200.74944,-400.73273,1000.0,-38.30128479003906,465000,403.44511461257935,,92
-331.01,28.918066,-290.49326,-356.08252,1000.0,-355.92807,43.68777,-281.0719,-392.6372,1000.0,-45.71696853637695,470000,407.7675905227661,,93
-353.49683,39.860565,-297.4638,-386.854,1000.0,-379.69095,37.546024,-317.23062,-416.26837,1000.0,-48.539947509765625,475000,412.1201295852661,,94
-312.95108,10.413377,-300.17624,-325.6836,1000.0,-357.2299,23.916029,-331.29095,-396.2162,1000.0,-45.58139419555664,480000,416.48952293395996,,95
-293.2815,68.90664,-209.00491,-377.79053,1000.0,-368.68515,34.481518,-310.2072,-407.34695,1000.0,-46.02577209472656,485000,420.8553810119629,,96
-269.3842,4.342649,-263.34473,-273.36914,1000.0,-344.70834,33.059402,-287.32767,-389.6021,1000.0,-43.608924865722656,490000,425.2156836986542,,97
-309.84497,33.60704,-269.86743,-352.0935,1000.0,-285.38254,68.21314,-190.12404,-397.49017,1000.0,-36.23007583618164,495000,429.43911623954773,,98
-370.06717,57.504177,-288.87164,-414.60965,1000.0,-277.25012,21.5847,-242.65479,-301.13647,1000.0,-34.662872314453125,500000,433.6637282371521,,99
