Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,step,Train_EpisodeReturn,Train_EpisodeLen,actor_loss,entropy,critic_loss,q_values,target_values,alpha,alpha_loss,actor_lr,critic_lr,temperature
,,,,,77000,,,-258.011962890625,-5.5596113204956055,1.2341506481170654,256.8168640136719,256.8199462890625,0.04426699876785278,-1.7752273082733154,0.0003,0.0003,0.04426257684826851
,,,,,77999,3683.8142,1000,,,,,,,,,,
,,,,,78000,,,-259.2729187011719,-5.739230632781982,0.9274494051933289,258.28009033203125,258.3385009765625,0.0432153157889843,-0.48075592517852783,0.0003,0.0003,0.04321449249982834
,,,,,78999,3691.656,1000,,,,,,,,,,
,,,,,79000,,,-263.5969543457031,-6.02117919921875,1.2200591564178467,262.33380126953125,262.17822265625,0.043696191161870956,0.28335556387901306,0.0003,0.0003,0.04369756579399109
,,,,,79999,3662.1753,1000,,,,,,,,,,
3913.6614,45.58322,3985.2766,3803.4094,1000.0,80000,,,-258.2697448730469,-6.295845985412598,1.3359057903289795,257.2159118652344,256.9576721191406,0.04418042674660683,0.28771883249282837,0.0003,0.0003,0.04418008774518967
,,,,,80999,3938.2434,1000,,,,,,,,,,
,,,,,81000,,,-264.4419250488281,-5.660970211029053,1.367845058441162,263.00732421875,263.12261962890625,0.04632241651415825,-1.4580223560333252,0.0003,0.0003,0.046321623027324677
,,,,,81999,3694.3657,1000,,,,,,,,,,
,,,,,82000,,,-266.7623596191406,-6.316614627838135,1.2718100547790527,265.49847412109375,265.42266845703125,0.04740805923938751,1.1043882369995117,0.0003,0.0003,0.04741053283214569
,,,,,82999,3876.972,1000,,,,,,,,,,
,,,,,83000,,,-268.757568359375,-6.619968891143799,1.4286538362503052,267.38671875,267.5740966796875,0.049196332693099976,1.4041311740875244,0.0003,0.0003,0.049200497567653656
,,,,,83999,3895.5798,1000,,,,,,,,,,
,,,,,84000,,,-273.7992248535156,-6.096115589141846,1.349700689315796,272.3478088378906,272.26873779296875,0.05060071125626564,0.3895937502384186,0.0003,0.0003,0.050600565969944
,,,,,84999,3838.2844,1000,,,,,,,,,,
3782.4277,92.98373,3878.0215,3611.5684,1000.0,85000,,,-278.5288391113281,-6.009970664978027,1.2851219177246094,276.9715270996094,277.00799560546875,0.050663676112890244,-0.3145691156387329,0.0003,0.0003,0.050664301961660385
,,,,,85999,3975.4224,1000,,,,,,,,,,
,,,,,86000,,,-280.230224609375,-5.728819847106934,1.3359614610671997,278.9256591796875,278.9334716796875,0.05058855190873146,-0.730911135673523,0.0003,0.0003,0.050588466227054596
,,,,,86999,3913.2095,1000,,,,,,,,,,
,,,,,87000,,,-283.9887390136719,-5.750906944274902,1.1749811172485352,282.6052551269531,282.6077880859375,0.05114186182618141,-0.5635471343994141,0.0003,0.0003,0.051140908151865005
,,,,,87999,3900.8845,1000,,,,,,,,,,
,,,,,88000,,,-288.0091247558594,-5.996549606323242,1.538785696029663,286.53680419921875,286.369140625,0.05065176635980606,0.25984251499176025,0.0003,0.0003,0.05065416917204857
,,,,,88999,3926.637,1000,,,,,,,,,,
,,,,,89000,,,-285.5439758300781,-5.911870002746582,1.3115695714950562,283.91937255859375,283.78143310546875,0.0506761409342289,-1.2626850605010986,0.0003,0.0003,0.050673678517341614
,,,,,89999,3919.4382,1000,,,,,,,,,,
4071.2214,42.39239,4123.577,3977.5334,1000.0,90000,,,-290.4365234375,-5.8733720779418945,0.9793983697891235,288.88250732421875,288.82232666015625,0.050933126360177994,0.017144545912742615,0.0003,0.0003,0.05093339458107948
,,,,,90999,4008.12,1000,,,,,,,,,,
,,,,,91000,,,-297.8636779785156,-6.303252696990967,1.137710452079773,296.33978271484375,296.3959655761719,0.05065789073705673,-0.563500165939331,0.0003,0.0003,0.05065629631280899
,,,,,91999,4026.779,1000,,,,,,,,,,
,,,,,92000,,,-299.2974548339844,-6.185551643371582,0.8792192935943604,297.8468933105469,297.856689453125,0.050718411803245544,-0.34757643938064575,0.0003,0.0003,0.050719015300273895
,,,,,92999,4122.805,1000,,,,,,,,,,
,,,,,93000,,,-301.7444152832031,-5.987400054931641,0.8544633388519287,300.45794677734375,300.50579833984375,0.05022801458835602,-0.13890522718429565,0.0003,0.0003,0.05022825673222542
,,,,,93999,4044.4727,1000,,,,,,,,,,
,,,,,94000,,,-307.55963134765625,-6.437150955200195,1.0688809156417847,306.2177429199219,306.1702880859375,0.05054740235209465,0.8550146818161011,0.0003,0.0003,0.05054642632603645
,,,,,94999,4054.8513,1000,,,,,,,,,,
4001.5347,339.15347,4168.1704,2990.3596,1000.0,95000,,,-309.68115234375,-5.9751176834106445,0.9264513850212097,308.03759765625,308.1358642578125,0.05154374614357948,-0.3357173800468445,0.0003,0.0003,0.051543980836868286
,,,,,95999,4105.767,1000,,,,,,,,,,
,,,,,96000,,,-314.33001708984375,-5.874485969543457,0.9395620822906494,313.0894775390625,313.0994873046875,0.05201180651783943,-0.31554222106933594,0.0003,0.0003,0.05201062932610512
