Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,Train_AverageReturn,Train_StdReturn,Train_MaxReturn,Train_MinReturn,Train_AverageEpLen,Actor Loss,Baseline Loss,Train_EnvstepsSoFar,TimeSinceStart,Initial_DataCollection_AverageReturn,step
-34.476078,34.56881,7.8307076,-76.84517,1000.0,-62.692635,118.53763,71.98094,-279.8646,1000.0,-8.481623649597168,26.228002548217773,350000,306.434175491333,,69
-2.0006363,27.895977,36.25876,-29.463543,1000.0,-16.436108,38.134567,49.066303,-70.265076,1000.0,-0.06278525292873383,10.805583000183105,355000,310.9411165714264,,70
-39.175587,34.613564,2.9834518,-81.79831,1000.0,-108.58815,97.47235,22.796757,-197.60564,1000.0,-6.223864555358887,36.15447235107422,360000,315.3921284675598,,71
-24.057266,22.199614,6.7508345,-44.693905,1000.0,-18.216228,65.17933,86.34258,-118.62973,1000.0,2.807433605194092,13.847189903259277,365000,319.7790083885193,,72
-44.116627,25.677242,-21.009514,-79.92976,1000.0,-64.398865,16.285477,-47.363415,-95.21231,1000.0,-0.7392204999923706,15.974708557128906,370000,324.34861516952515,,73
-101.198975,57.991035,-44.34982,-180.81506,1000.0,-98.66772,56.939148,5.118045,-169.21266,1000.0,-5.166882038116455,15.340737342834473,375000,328.89410281181335,,74
-68.414856,54.873512,6.44919,-123.5439,1000.0,-42.459003,18.39526,-13.416293,-61.355766,1000.0,1.1706472635269165,13.297715187072754,380000,333.30617451667786,,75
52.068493,43.89708,101.86672,-4.9325337,1000.0,-39.016525,57.728596,18.810349,-147.72293,1000.0,2.7292709350585938,13.098594665527344,385000,337.72265434265137,,76
35.673008,19.599415,61.247833,13.630772,1000.0,-45.29762,23.239054,-15.003967,-82.62308,1000.0,0.473869264125824,15.96914291381836,390000,342.1275408267975,,77
63.238415,50.912003,133.11456,13.2656765,1000.0,31.763447,84.48514,117.54036,-125.21471,1000.0,8.214393615722656,17.277666091918945,395000,346.6082274913788,,78
31.985666,100.766945,146.14423,-98.963974,1000.0,62.60747,37.247776,124.78732,23.597141,1000.0,-0.6034295558929443,10.627021789550781,400000,351.07736802101135,,79
102.441826,71.087776,186.33835,12.522339,1000.0,-1.1218979,80.73236,66.46685,-132.93001,1000.0,-8.013055801391602,28.887962341308594,405000,355.50524377822876,,80
119.239845,48.23177,159.57733,51.435814,1000.0,89.989296,25.499687,127.3857,50.1186,1000.0,0.7346371412277222,12.47340202331543,410000,360.0347957611084,,81
