Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,Train_AverageReturn,Train_StdReturn,Train_MaxReturn,Train_MinReturn,Train_AverageEpLen,Actor Loss,Train_EnvstepsSoFar,TimeSinceStart,Initial_DataCollection_AverageReturn,step
158.33333,36.077076,200.0,112.0,158.33333333333334,154.88461,47.749607,200.0,73.0,154.8846153846154,73.53163146972656,178896,125.52911877632141,,43
182.66667,9.977754,196.0,172.0,182.66666666666666,160.46153,42.701317,200.0,91.0,160.46153846153845,71.43733978271484,183068,128.51051926612854,,44
200.0,0.0,200.0,200.0,200.0,162.72,40.999043,200.0,86.0,162.72,68.7387924194336,187136,131.28249645233154,,45
147.66667,37.115437,200.0,118.0,147.66666666666666,180.21739,35.09361,200.0,104.0,180.2173913043478,74.08940124511719,191281,134.1365683078766,,46
200.0,0.0,200.0,200.0,200.0,182.40909,32.837975,200.0,105.0,182.4090909090909,71.16339874267578,195294,136.87406635284424,,47
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,73.36698913574219,199294,139.6082944869995,,48
200.0,0.0,200.0,200.0,200.0,199.95238,0.21295884,200.0,199.0,199.95238095238096,70.43216705322266,203493,142.5501685142517,,49
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,65.952392578125,207493,145.28304195404053,,50
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,66.00833129882812,211493,148.06005454063416,,51
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,64.24334716796875,215493,150.77469182014465,,52
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,62.60460662841797,219493,153.48897409439087,,53
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,62.63362503051758,223493,156.23777413368225,,54
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,60.65340805053711,227493,158.96765184402466,,55
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,59.5081787109375,231493,161.71593952178955,,56
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,60.97914505004883,235493,164.44173955917358,,57
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,57.862892150878906,239493,167.1750648021698,,58
200.0,0.0,200.0,200.0,200.0,196.42857,15.971912,200.0,125.0,196.42857142857142,59.39799118041992,243618,169.97614097595215,,59
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,55.98859786987305,247618,172.75045347213745,,60
200.0,0.0,200.0,200.0,200.0,194.80952,16.44216,200.0,123.0,194.8095238095238,57.328365325927734,251709,175.57654356956482,,61
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,56.5670166015625,255709,178.36111664772034,,62
200.0,0.0,200.0,200.0,200.0,194.57143,15.444435,200.0,139.0,194.57142857142858,54.0146369934082,259795,181.15628933906555,,63
200.0,0.0,200.0,200.0,200.0,193.5238,17.654404,200.0,137.0,193.52380952380952,52.527774810791016,263859,183.91838812828064,,64
199.33333,0.942809,200.0,198.0,199.33333333333334,199.33333,2.7660072,200.0,187.0,199.33333333333334,54.723812103271484,268045,186.9589867591858,,65
200.0,0.0,200.0,200.0,200.0,196.42857,14.8919,200.0,130.0,196.42857142857142,54.52851486206055,272170,189.80287766456604,,66
195.33333,6.5996633,200.0,186.0,195.33333333333334,192.85715,15.378667,200.0,144.0,192.85714285714286,54.12997817993164,276220,192.67588019371033,,67
199.0,1.4142135,200.0,197.0,199.0,196.57143,5.8028846,200.0,182.0,196.57142857142858,53.15749740600586,280348,195.60577297210693,,68
200.0,0.0,200.0,200.0,200.0,196.42857,13.354405,200.0,138.0,196.42857142857142,52.579620361328125,284473,198.4055781364441,,69
194.33333,8.013877,200.0,183.0,194.33333333333334,194.57143,10.45886,200.0,157.0,194.57142857142858,50.690330505371094,288559,201.32022142410278,,70
200.0,0.0,200.0,200.0,200.0,195.66667,10.416715,200.0,165.0,195.66666666666666,51.80180740356445,292668,204.11819195747375,,71
200.0,0.0,200.0,200.0,200.0,196.14285,9.818766,200.0,168.0,196.14285714285714,50.12697219848633,296787,206.9303960800171,,72
172.66667,19.754042,200.0,154.0,172.66666666666666,199.66667,1.4907119,200.0,193.0,199.66666666666666,49.391788482666016,300980,209.85688281059265,,73
188.66667,16.027754,200.0,166.0,188.66666666666666,198.57143,4.446202,200.0,183.0,198.57142857142858,49.67466354370117,305150,212.79221844673157,,74
183.66667,11.556624,200.0,175.0,183.66666666666666,185.22728,25.880726,200.0,96.0,185.22727272727272,46.459617614746094,309225,215.6946792602539,,75
190.0,9.092121,200.0,178.0,190.0,189.63637,15.390508,200.0,153.0,189.63636363636363,48.70557403564453,313397,218.67367243766785,,76
166.33333,33.46972,190.0,119.0,166.33333333333334,173.91667,25.276663,200.0,123.0,173.91666666666666,44.855133056640625,317571,221.6547179222107,,77
164.33333,31.20185,200.0,124.0,164.33333333333334,162.04,32.317772,200.0,96.0,162.04,41.890296936035156,321622,224.54469394683838,,78
134.33333,28.335295,171.0,102.0,134.33333333333334,149.18518,30.849741,200.0,97.0,149.1851851851852,40.2610969543457,325650,227.28272247314453,,79
151.33333,40.762184,193.0,96.0,151.33333333333334,150.96297,33.48906,200.0,99.0,150.96296296296296,39.53580093383789,329726,230.10123562812805,,80
146.0,30.474033,170.0,103.0,146.0,144.39285,33.3256,197.0,95.0,144.39285714285714,37.466007232666016,333769,232.90600275993347,,81
140.0,36.887215,191.0,105.0,140.0,151.62962,30.692196,200.0,93.0,151.62962962962962,37.90458679199219,337863,235.7029685974121,,82
123.25,20.909029,159.0,106.0,123.25,143.3793,31.607958,200.0,99.0,143.3793103448276,35.32241439819336,342021,238.59665989875793,,83
183.66667,12.710451,200.0,169.0,183.66666666666666,146.82143,33.394882,200.0,91.0,146.82142857142858,35.53533935546875,346132,241.57588982582092,,84
179.33333,10.780642,191.0,165.0,179.33333333333334,168.875,23.404615,200.0,121.0,168.875,39.91091537475586,350185,244.50618362426758,,85
184.0,11.7756815,200.0,172.0,184.0,174.21739,30.104103,200.0,90.0,174.2173913043478,42.686832427978516,354192,247.34625220298767,,86
169.66667,25.486382,192.0,134.0,169.66666666666666,174.82608,25.552422,200.0,119.0,174.82608695652175,38.9327392578125,358213,250.18039059638977,,87
191.33333,6.944222,200.0,183.0,191.33333333333334,186.81818,17.99403,200.0,123.0,186.8181818181818,43.05934524536133,362323,253.13721656799316,,88
184.33333,15.627611,200.0,163.0,184.33333333333334,186.77272,14.709094,200.0,154.0,186.77272727272728,40.46439743041992,366432,256.09976530075073,,89
191.66667,11.785113,200.0,175.0,191.66666666666666,186.31818,13.451551,200.0,162.0,186.3181818181818,40.23371505737305,370531,259.0763874053955,,90
197.0,4.2426405,200.0,191.0,197.0,193.33333,9.706813,200.0,175.0,193.33333333333334,42.76025390625,374591,261.99180006980896,,91
200.0,0.0,200.0,200.0,200.0,194.2381,11.275361,200.0,156.0,194.23809523809524,43.59571838378906,378670,264.7963836193085,,92
200.0,0.0,200.0,200.0,200.0,193.42857,9.644003,200.0,173.0,193.42857142857142,41.19223403930664,382732,267.6496465206146,,93
200.0,0.0,200.0,200.0,200.0,197.4762,7.8170695,200.0,171.0,197.47619047619048,41.7573127746582,386879,270.55045986175537,,94
194.66667,4.109609,200.0,190.0,194.66666666666666,195.42857,9.016236,200.0,169.0,195.42857142857142,43.37041091918945,390983,273.54096603393555,,95
200.0,0.0,200.0,200.0,200.0,198.33333,7.4535604,200.0,165.0,198.33333333333334,39.91775131225586,395148,276.45564889907837,,96
200.0,0.0,200.0,200.0,200.0,199.7619,0.8676604,200.0,196.0,199.76190476190476,43.00518798828125,399343,279.3499104976654,,97
200.0,0.0,200.0,200.0,200.0,199.5238,2.1295884,200.0,190.0,199.52380952380952,42.34011459350586,403533,282.2255516052246,,98
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,42.55537033081055,407533,284.99253153800964,,99
