Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,step,Train_EpisodeReturn,Train_EpisodeLen,critic_loss,q_values,target_values,grad_norm,epsilon,lr
,,,,,41289,-116.29294,96,,,,,,
,,,,,41400,-95.31239,111,,,,,,
,,,,,41479,-99.60626,79,,,,,,
,,,,,41620,-254.85237,141,,,,,,
,,,,,41751,-139.27208,131,,,,,,
,,,,,41834,-79.51291,83,,,,,,
,,,,,41937,-63.170765,103,,,,,,
,,,,,42000,,,5.262840270996094,13.972055435180664,13.878811836242676,69.53173828125,0.748,0.001
,,,,,42023,-98.65374,86,,,,,,
,,,,,42112,-81.991776,89,,,,,,
,,,,,42225,-120.387794,113,,,,,,
,,,,,42330,-118.80214,105,,,,,,
,,,,,42412,-37.861927,82,,,,,,
,,,,,42583,-141.6612,171,,,,,,
,,,,,42676,-92.12581,93,,,,,,
,,,,,42750,-104.402985,74,,,,,,
,,,,,42814,-79.563156,64,,,,,,
,,,,,42905,-203.12811,91,,,,,,
,,,,,42963,-88.11755,58,,,,,,
,,,,,43000,,,13.797847747802734,14.108053207397461,13.490960121154785,85.38813018798828,0.742,0.001
,,,,,43081,-88.774536,118,,,,,,
,,,,,43192,-42.832336,111,,,,,,
,,,,,43302,-62.06666,110,,,,,,
,,,,,43366,-64.804596,64,,,,,,
,,,,,43463,-72.21289,97,,,,,,
,,,,,43545,-96.16407,82,,,,,,
,,,,,43619,-54.33679,74,,,,,,
,,,,,43698,-68.65028,79,,,,,,
,,,,,43802,-41.888794,104,,,,,,
,,,,,43920,-147.74973,118,,,,,,
,,,,,44000,,,2.2722723484039307,27.53837776184082,27.628314971923828,34.784297943115234,0.736,0.001
,,,,,44008,-73.169525,88,,,,,,
,,,,,44073,-89.0615,65,,,,,,
,,,,,44200,-127.50367,127,,,,,,
,,,,,44312,-35.36193,112,,,,,,
,,,,,44407,-132.70404,95,,,,,,
,,,,,44517,-98.22346,110,,,,,,
,,,,,44629,-261.4732,112,,,,,,
,,,,,44702,-61.80185,73,,,,,,
,,,,,44768,-29.141342,66,,,,,,
,,,,,44868,-133.56146,100,,,,,,
,,,,,44983,-80.433014,115,,,,,,
,,,,,45000,,,3.7436933517456055,20.896411895751953,20.375953674316406,70.85820007324219,0.73,0.001
,,,,,45072,-132.10385,89,,,,,,
,,,,,45210,-148.28835,138,,,,,,
,,,,,45288,-97.43664,78,,,,,,
,,,,,45380,-60.596653,92,,,,,,
,,,,,45481,-134.3292,101,,,,,,
,,,,,45611,-105.22959,130,,,,,,
,,,,,45722,-76.26657,111,,,,,,
,,,,,45817,-61.07269,95,,,,,,
,,,,,45945,-66.81009,128,,,,,,
,,,,,46000,,,181.31277465820312,23.96334457397461,24.476078033447266,349.6531677246094,0.724,0.001
,,,,,46057,-80.04135,112,,,,,,
,,,,,46141,-100.69918,84,,,,,,
,,,,,46252,-104.781296,111,,,,,,
,,,,,46372,-204.90717,120,,,,,,
,,,,,46469,-92.979004,97,,,,,,
,,,,,46558,-63.545555,89,,,,,,
,,,,,46665,-89.70933,107,,,,,,
,,,,,46802,-80.10564,137,,,,,,
,,,,,46915,-148.4916,113,,,,,,
,,,,,47000,,,2.4619522094726562,12.045632362365723,11.813201904296875,44.810890197753906,0.718,0.001
,,,,,47024,-79.781296,109,,,,,,
,,,,,47131,-70.97192,107,,,,,,
,,,,,47198,-29.043617,67,,,,,,
,,,,,47303,-56.61345,105,,,,,,
,,,,,47395,-80.223816,92,,,,,,
,,,,,47480,-26.652222,85,,,,,,
,,,,,47591,-88.68017,111,,,,,,
,,,,,47693,-211.58582,102,,,,,,
,,,,,47795,-36.905827,102,,,,,,
,,,,,47885,-38.518406,90,,,,,,
,,,,,48000,,,3.118431568145752,26.0561580657959,25.71909523010254,44.968509674072266,0.712,0.001
,,,,,48019,-155.54314,134,,,,,,
,,,,,48140,-62.315998,121,,,,,,
,,,,,48217,-63.008812,77,,,,,,
,,,,,48317,-88.42085,100,,,,,,
,,,,,48442,39.20909,125,,,,,,
,,,,,48516,-118.33715,74,,,,,,
,,,,,48612,-124.00712,96,,,,,,
,,,,,48734,-81.84307,122,,,,,,
,,,,,48805,-91.22176,71,,,,,,
,,,,,48881,-93.97384,76,,,,,,
,,,,,48982,-22.122932,101,,,,,,
,,,,,49000,,,5.737076282501221,14.053844451904297,13.309202194213867,78.14363098144531,0.706,0.001
,,,,,49096,-115.37136,114,,,,,,
,,,,,49214,-25.360733,118,,,,,,
,,,,,49320,-130.96397,106,,,,,,
,,,,,49407,-133.69513,87,,,,,,
,,,,,49515,-74.73167,108,,,,,,
,,,,,49632,-60.511753,117,,,,,,
,,,,,49750,-121.78621,118,,,,,,
,,,,,49853,-87.960846,103,,,,,,
,,,,,49948,-96.73778,95,,,,,,
-155.11414,26.987888,-102.517,-194.92767,255.4,50000,,,3.6601386070251465,29.5400333404541,28.551197052001953,101.34170532226562,0.7,0.001
,,,,,50052,-99.45933,104,,,,,,
,,,,,50164,-96.52266,112,,,,,,
,,,,,50246,-90.4074,82,,,,,,
,,,,,50342,-83.875595,96,,,,,,
,,,,,50429,-162.3826,87,,,,,,
,,,,,50515,-59.5141,86,,,,,,
,,,,,50587,-107.10445,72,,,,,,
,,,,,50660,-49.820293,73,,,,,,
,,,,,50742,-39.085728,82,,,,,,
,,,,,50850,-139.66829,108,,,,,,
,,,,,50923,-32.232536,73,,,,,,
,,,,,51000,,,2.9792914390563965,29.993553161621094,30.148733139038086,36.68462371826172,0.694,0.001
,,,,,51013,-84.360664,90,,,,,,
,,,,,51107,-70.90213,94,,,,,,
,,,,,51185,-63.743237,78,,,,,,
,,,,,51287,-141.03061,102,,,,,,
,,,,,51380,-80.6522,93,,,,,,
,,,,,51462,-108.49149,82,,,,,,
,,,,,51586,-42.702095,124,,,,,,
,,,,,51664,-67.84468,78,,,,,,
,,,,,51760,-40.101456,96,,,,,,
,,,,,51868,-57.442657,108,,,,,,
,,,,,51978,-53.903164,110,,,,,,
,,,,,52000,,,2.1609108448028564,19.90013313293457,19.981002807617188,21.447526931762695,0.688,0.001
,,,,,52070,-19.008385,92,,,,,,
,,,,,52176,-27.074165,106,,,,,,
