step,v_loss,q_loss,policy_loss
344,2.6467514544492587e-06,1.6392947145504877e-05,2.0738306045532227
345,5.341840278560994e-06,1.771107235981617e-05,2.072540760040283
346,3.455592832324328e-06,1.3402204785961658e-05,2.0716042518615723
347,4.315402293286752e-06,1.7279993699048646e-05,2.070687770843506
348,3.3199335121025797e-06,1.8593249478726648e-05,2.0698139667510986
349,2.9048139822407393e-06,1.3274324373924173e-05,2.071044921875
350,3.0249980227381457e-06,1.3828966075379867e-05,2.0740413665771484
351,3.16851446768851e-06,2.1171244952711277e-05,2.070934772491455
352,2.905811015807558e-06,1.4225342056306545e-05,2.0723233222961426
353,3.947667210013606e-06,1.6992436940199696e-05,2.071396827697754
354,3.3138776416308247e-06,1.3308992492966354e-05,2.0723652839660645
355,4.796377652382944e-06,1.5141551557462662e-05,2.0711188316345215
356,3.0296400836959947e-06,1.4639941582572646e-05,2.067547082901001
357,3.300064463473973e-06,1.9818980945274234e-05,2.072817325592041
358,4.007824372820323e-06,1.5765564967296086e-05,2.068695306777954
359,3.0076178063609404e-06,1.4773699149372987e-05,2.070929765701294
360,4.803355295734946e-06,1.5298148355213925e-05,2.0757479667663574
361,2.8453155209717806e-06,1.6226156731136143e-05,2.0753660202026367
362,3.825697149295593e-06,1.7304380889981985e-05,2.0704116821289062
363,2.573235406089225e-06,1.4321891285362653e-05,2.0692319869995117
364,2.9494062800949905e-06,1.696020262897946e-05,2.0697453022003174
365,3.0440605769399554e-06,1.682957008597441e-05,2.0708634853363037
366,3.9151968849182595e-06,2.0829529603361152e-05,2.072425365447998
367,3.5106236282445025e-06,1.609929313417524e-05,2.0715343952178955
368,2.851059207387152e-06,1.5310841263271868e-05,2.07047176361084
369,3.5781808946921956e-06,1.4471083886746783e-05,2.0723867416381836
370,2.042278310909751e-06,1.710939613985829e-05,2.0746142864227295
371,3.7589352359646e-06,1.747903115756344e-05,2.0687644481658936
372,2.541478352213744e-06,1.304647776123602e-05,2.07041072845459
373,2.1652408577210736e-06,1.610503750271164e-05,2.0687203407287598
374,3.0556475394405425e-06,1.3479675544658676e-05,2.0711183547973633
